iter	Passed	Remaining
31219	109781	66037
31220	109785	66034
31221	109789	66030
31222	109792	66027
31223	109795	66023
31224	109798	66020
31225	109802	66016
31226	109805	66012
31227	109809	66009
31228	109813	66006
31229	109816	66002
31230	109820	65999
31231	109823	65995
31232	109826	65991
31233	109830	65988
31234	109833	65984
31235	109837	65981
31236	109840	65977
31237	109844	65974
31238	109848	65971
31239	109852	65967
31240	109855	65964
31241	109859	65960
31242	109863	65957
31243	109866	65953
31244	109870	65950
31245	109874	65946
31246	109877	65943
31247	109881	65939
31248	109884	65936
31249	109888	65932
31250	109891	65929
31251	109894	65925
31252	109898	65922
31253	109901	65918
31254	109904	65914
31255	109908	65911
31256	109911	65907
31257	109916	65904
31258	109919	65901
31259	109923	65897
31260	109926	65894
31261	109930	65890
31262	109934	65887
31263	109937	65884
31264	109941	65880
31265	109944	65876
31266	109948	65873
31267	109951	65869
31268	109955	65866
31269	109958	65862
31270	109961	65859
31271	109965	65855
31272	109968	65851
31273	109972	65848
31274	109975	65844
31275	109979	65841
31276	109982	65837
31277	109985	65833
31278	109989	65830
31279	109993	65827
31280	109997	65824
31281	110001	65820
31282	110004	65817
31283	110008	65814
31284	110012	65810
31285	110016	65807
31286	110019	65803
31287	110023	65800
31288	110026	65796
31289	110030	65793
31290	110033	65789
31291	110037	65785
31292	110040	65782
31293	110043	65778
31294	110047	65775
31295	110050	65771
31296	110054	65767
31297	110057	65764
31298	110060	65760
31299	110064	65757
31300	110067	65753
31301	110071	65750
31302	110074	65746
31303	110077	65742
31304	110081	65739
31305	110084	65735
31306	110087	65732
31307	110091	65728
31308	110095	65725
31309	110098	65721
31310	110101	65717
31311	110105	65714
31312	110108	65710
31313	110111	65707
31314	110115	65703
31315	110119	65700
31316	110122	65696
31317	110126	65693
31318	110130	65690
31319	110133	65686
31320	110137	65683
31321	110141	65679
31322	110145	65676
31323	110148	65672
31324	110152	65669
31325	110155	65665
31326	110158	65662
31327	110162	65658
31328	110165	65655
31329	110169	65651
31330	110173	65648
31331	110176	65644
31332	110180	65641
31333	110184	65637
31334	110187	65634
31335	110191	65630
31336	110194	65627
31337	110198	65623
31338	110201	65620
31339	110205	65616
31340	110208	65613
31341	110212	65609
31342	110215	65606
31343	110219	65602
31344	110222	65598
31345	110225	65595
31346	110228	65591
31347	110232	65588
31348	110236	65584
31349	110239	65581
31350	110243	65577
31351	110247	65574
31352	110250	65571
31353	110254	65567
31354	110258	65564
31355	110261	65560
31356	110264	65556
31357	110268	65553
31358	110271	65549
31359	110274	65545
31360	110278	65542
31361	110281	65538
31362	110285	65535
31363	110288	65531
31364	110292	65528
31365	110295	65524
31366	110299	65521
31367	110303	65518
31368	110306	65514
31369	110310	65511
31370	110314	65507
31371	110317	65504
31372	110321	65500
31373	110324	65497
31374	110327	65493
31375	110331	65489
31376	110334	65486
31377	110337	65482
31378	110341	65479
31379	110344	65475
31380	110348	65472
31381	110351	65468
31382	110355	65464
31383	110358	65461
31384	110362	65457
31385	110365	65454
31386	110368	65450
31387	110372	65446
31388	110375	65443
31389	110378	65439
31390	110381	65435
31391	110385	65432
31392	110388	65428
31393	110392	65425
31394	110395	65421
31395	110399	65418
31396	110402	65414
31397	110405	65410
31398	110409	65407
31399	110412	65403
31400	110416	65400
31401	110419	65396
31402	110422	65392
31403	110426	65389
31404	110430	65385
31405	110433	65382
31406	110437	65379
31407	110440	65375
31408	110443	65371
31409	110447	65368
31410	110451	65365
31411	110454	65361
31412	110458	65357
31413	110461	65354
31414	110465	65351
31415	110469	65347
31416	110472	65343
31417	110476	65340
31418	110480	65337
31419	110483	65333
31420	110486	65330
31421	110490	65326
31422	110493	65322
31423	110497	65319
31424	110500	65315
31425	110503	65312
31426	110507	65308
31427	110510	65304
31428	110514	65301
31429	110517	65297
31430	110521	65294
31431	110524	65290
31432	110527	65287
31433	110531	65283
31434	110534	65280
31435	110538	65276
31436	110541	65272
31437	110544	65269
31438	110548	65265
31439	110551	65261
31440	110554	65258
31441	110558	65254
31442	110561	65250
31443	110564	65247
31444	110567	65243
31445	110571	65240
31446	110574	65236
31447	110578	65233
31448	110582	65229
31449	110585	65226
31450	110589	65222
31451	110592	65219
31452	110596	65215
31453	110600	65212
31454	110604	65209
31455	110608	65205
31456	110611	65202
31457	110615	65199
31458	110618	65195
31459	110622	65191
31460	110626	65188
31461	110629	65185
31462	110633	65181
31463	110636	65177
31464	110639	65174
31465	110643	65170
31466	110646	65167
31467	110649	65163
31468	110653	65159
31469	110656	65156
31470	110660	65152
31471	110664	65149
31472	110667	65146
31473	110671	65142
31474	110674	65139
31475	110678	65135
31476	110681	65131
31477	110685	65128
31478	110688	65124
31479	110692	65121
31480	110695	65117
31481	110699	65114
31482	110702	65110
31483	110705	65106
31484	110709	65103
31485	110712	65099
31486	110715	65096
31487	110719	65092
31488	110723	65089
31489	110727	65086
31490	110730	65082
31491	110734	65079
31492	110738	65075
31493	110741	65072
31494	110745	65068
31495	110749	65065
31496	110753	65062
31497	110757	65058
31498	110760	65055
31499	110763	65051
31500	110766	65048
31501	110770	65044
31502	110773	65040
31503	110777	65037
31504	110780	65033
31505	110783	65030
31506	110787	65026
31507	110790	65022
31508	110794	65019
31509	110797	65015
31510	110800	65011
31511	110803	65008
31512	110807	65004
31513	110810	65001
31514	110814	64997
31515	110818	64994
31516	110821	64990
31517	110824	64987
31518	110827	64983
31519	110831	64979
31520	110834	64976
31521	110838	64972
31522	110841	64969
31523	110845	64965
31524	110848	64961
31525	110852	64958
31526	110855	64954
31527	110858	64951
31528	110862	64947
31529	110866	64944
31530	110869	64940
31531	110872	64937
31532	110876	64933
31533	110879	64930
31534	110883	64926
31535	110886	64922
31536	110889	64919
31537	110892	64915
31538	110896	64911
31539	110899	64908
31540	110903	64904
31541	110906	64901
31542	110910	64897
31543	110913	64894
31544	110917	64890
31545	110920	64886
31546	110923	64883
31547	110927	64879
31548	110930	64876
31549	110934	64872
31550	110937	64869
31551	110941	64865
31552	110944	64861
31553	110947	64858
31554	110950	64854
31555	110954	64851
31556	110957	64847
31557	110961	64844
31558	110965	64840
31559	110968	64837
31560	110972	64833
31561	110975	64830
31562	110978	64826
31563	110981	64822
31564	110985	64819
31565	110989	64815
31566	110992	64812
31567	110995	64808
31568	110999	64804
31569	111002	64801
31570	111006	64797
31571	111009	64794
31572	111013	64790
31573	111016	64787
31574	111020	64783
31575	111023	64780
31576	111027	64776
31577	111030	64773
31578	111034	64769
31579	111037	64766
31580	111041	64763
31581	111045	64759
31582	111049	64756
31583	111053	64752
31584	111056	64749
31585	111060	64745
31586	111063	64742
31587	111067	64739
31588	111071	64735
31589	111074	64731
31590	111078	64728
31591	111081	64725
31592	111085	64721
31593	111088	64717
31594	111091	64714
31595	111095	64710
31596	111098	64707
31597	111102	64703
31598	111106	64700
31599	111110	64697
31600	111114	64693
31601	111117	64690
31602	111121	64686
31603	111125	64683
31604	111128	64679
31605	111131	64676
31606	111135	64672
31607	111139	64669
31608	111142	64666
31609	111146	64662
31610	111149	64658
31611	111153	64655
31612	111156	64651
31613	111160	64648
31614	111164	64645
31615	111168	64641
31616	111172	64638
31617	111175	64634
31618	111179	64631
31619	111182	64628
31620	111186	64624
31621	111190	64621
31622	111193	64617
31623	111197	64614
31624	111200	64610
31625	111204	64607
31626	111208	64603
31627	111211	64600
31628	111214	64596
31629	111218	64593
31630	111222	64589
31631	111225	64586
31632	111230	64583
31633	111233	64579
31634	111237	64576
31635	111240	64572
31636	111243	64568
31637	111247	64565
31638	111250	64562
31639	111254	64558
31640	111257	64554
31641	111261	64551
31642	111264	64547
31643	111268	64544
31644	111272	64541
31645	111275	64537
31646	111279	64534
31647	111283	64530
31648	111286	64527
31649	111290	64523
31650	111293	64520
31651	111297	64516
31652	111300	64512
31653	111303	64509
31654	111307	64505
31655	111310	64502
31656	111313	64498
31657	111317	64495
31658	111320	64491
31659	111324	64487
31660	111327	64484
31661	111331	64480
31662	111334	64477
31663	111337	64473
31664	111341	64469
31665	111344	64466
31666	111348	64462
31667	111351	64459
31668	111354	64455
31669	111358	64452
31670	111361	64448
31671	111365	64444
31672	111368	64441
31673	111371	64437
31674	111375	64434
31675	111378	64430
31676	111382	64427
31677	111385	64423
31678	111388	64419
31679	111392	64416
31680	111395	64412
31681	111398	64408
31682	111401	64405
31683	111405	64401
31684	111408	64397
31685	111412	64394
31686	111415	64390
31687	111419	64387
31688	111422	64383
31689	111426	64380
31690	111429	64376
31691	111433	64373
31692	111436	64369
31693	111440	64366
31694	111443	64362
31695	111447	64359
31696	111451	64355
31697	111454	64352
31698	111457	64348
31699	111460	64344
31700	111464	64341
31701	111467	64337
31702	111471	64334
31703	111474	64330
31704	111478	64327
31705	111481	64323
31706	111485	64320
31707	111488	64316
31708	111491	64312
31709	111495	64309
31710	111499	64305
31711	111502	64302
31712	111505	64298
31713	111509	64295
31714	111512	64291
31715	111516	64288
31716	111519	64284
31717	111522	64280
31718	111526	64277
31719	111529	64273
31720	111533	64270
31721	111537	64267
31722	111540	64263
31723	111544	64259
31724	111547	64256
31725	111551	64252
31726	111554	64249
31727	111558	64245
31728	111562	64242
31729	111565	64238
31730	111569	64235
31731	111572	64232
31732	111576	64228
31733	111579	64225
31734	111583	64221
31735	111587	64218
31736	111590	64214
31737	111594	64211
31738	111597	64207
31739	111601	64204
31740	111604	64200
31741	111608	64197
31742	111612	64193
31743	111615	64190
31744	111618	64186
31745	111622	64182
31746	111625	64179
31747	111629	64176
31748	111632	64172
31749	111636	64168
31750	111639	64165
31751	111643	64161
31752	111646	64158
31753	111650	64155
31754	111654	64151
31755	111658	64148
31756	111661	64144
31757	111664	64141
31758	111669	64137
31759	111672	64134
31760	111676	64130
31761	111679	64127
31762	111683	64124
31763	111686	64120
31764	111690	64117
31765	111693	64113
31766	111697	64109
31767	111700	64106
31768	111703	64102
31769	111707	64098
31770	111710	64095
31771	111714	64092
31772	111717	64088
31773	111721	64084
31774	111724	64081
31775	111727	64077
31776	111731	64073
31777	111734	64070
31778	111738	64067
31779	111742	64063
31780	111746	64060
31781	111749	64056
31782	111753	64053
31783	111756	64049
31784	111760	64046
31785	111763	64042
31786	111767	64039
31787	111771	64035
31788	111774	64032
31789	111778	64029
31790	111782	64025
31791	111786	64022
31792	111789	64018
31793	111792	64015
31794	111796	64011
31795	111800	64008
31796	111803	64004
31797	111806	64001
31798	111810	63997
31799	111813	63994
31800	111817	63990
31801	111820	63986
31802	111823	63983
31803	111827	63979
31804	111831	63976
31805	111834	63972
31806	111837	63969
31807	111841	63965
31808	111844	63962
31809	111848	63958
31810	111851	63955
31811	111855	63951
31812	111858	63947
31813	111861	63944
31814	111865	63940
31815	111868	63936
31816	111872	63933
31817	111875	63929
31818	111879	63926
31819	111883	63923
31820	111886	63919
31821	111889	63915
31822	111893	63912
31823	111896	63908
31824	111900	63905
31825	111904	63902
31826	111908	63898
31827	111911	63895
31828	111915	63891
31829	111918	63888
31830	111922	63884
31831	111925	63881
31832	111928	63877
31833	111932	63874
31834	111936	63870
31835	111939	63867
31836	111943	63863
31837	111946	63860
31838	111950	63856
31839	111953	63853
31840	111957	63849
31841	111961	63846
31842	111964	63842
31843	111967	63838
31844	111971	63835
31845	111974	63831
31846	111977	63828
31847	111981	63824
31848	111984	63820
31849	111987	63817
31850	111991	63813
31851	111994	63810
31852	111997	63806
31853	112001	63803
31854	112005	63799
31855	112008	63796
31856	112012	63792
31857	112016	63789
31858	112020	63786
31859	112023	63782
31860	112027	63778
31861	112030	63775
31862	112034	63771
31863	112037	63768
31864	112041	63764
31865	112044	63761
31866	112048	63758
31867	112052	63754
31868	112056	63751
31869	112060	63748
31870	112064	63744
31871	112067	63741
31872	112071	63738
31873	112075	63734
31874	112078	63731
31875	112082	63727
31876	112085	63724
31877	112089	63720
31878	112093	63717
31879	112096	63713
31880	112100	63710
31881	112103	63706
31882	112106	63702
31883	112110	63699
31884	112113	63695
31885	112116	63692
31886	112120	63688
31887	112123	63684
31888	112127	63681
31889	112130	63677
31890	112134	63674
31891	112137	63670
31892	112141	63667
31893	112145	63664
31894	112148	63660
31895	112152	63657
31896	112156	63653
31897	112159	63650
31898	112163	63646
31899	112166	63643
31900	112170	63639
31901	112174	63636
31902	112177	63633
31903	112181	63629
31904	112185	63626
31905	112189	63622
31906	112192	63619
31907	112196	63615
31908	112199	63612
31909	112202	63608
31910	112206	63605
31911	112210	63601
31912	112213	63598
31913	112216	63594
31914	112220	63590
31915	112223	63587
31916	112227	63583
31917	112230	63580
31918	112234	63576
31919	112237	63573
31920	112241	63569
31921	112244	63566
31922	112248	63562
31923	112251	63559
31924	112255	63555
31925	112258	63552
31926	112262	63548
31927	112266	63545
31928	112269	63541
31929	112273	63538
31930	112277	63535
31931	112281	63531
31932	112284	63528
31933	112287	63524
31934	112291	63520
31935	112294	63517
31936	112298	63513
31937	112301	63510
31938	112305	63506
31939	112308	63503
31940	112312	63499
31941	112315	63496
31942	112318	63492
31943	112321	63488
31944	112325	63485
31945	112328	63481
31946	112332	63478
31947	112336	63474
31948	112339	63471
31949	112343	63467
31950	112347	63464
31951	112351	63461
31952	112355	63458
31953	112358	63454
31954	112362	63451
31955	112366	63447
31956	112369	63444
31957	112372	63440
31958	112376	63436
31959	112379	63433
31960	112383	63429
31961	112386	63426
31962	112389	63422
31963	112392	63418
31964	112396	63415
31965	112400	63411
31966	112403	63408
31967	112406	63404
31968	112410	63401
31969	112414	63397
31970	112417	63394
31971	112420	63390
31972	112424	63387
31973	112427	63383
31974	112431	63379
31975	112434	63376
31976	112438	63373
31977	112441	63369
31978	112445	63365
31979	112448	63362
31980	112452	63358
31981	112455	63355
31982	112459	63351
31983	112462	63348
31984	112466	63344
31985	112470	63341
31986	112473	63337
31987	112477	63334
31988	112480	63330
31989	112483	63327
31990	112487	63323
31991	112490	63319
31992	112494	63316
31993	112497	63312
31994	112500	63309
31995	112504	63305
31996	112508	63302
31997	112511	63298
31998	112515	63295
31999	112518	63291
32000	112522	63288
32001	112525	63284
32002	112529	63281
32003	112532	63277
32004	112536	63274
32005	112539	63270
32006	112543	63267
32007	112546	63263
32008	112550	63260
32009	112553	63256
32010	112557	63252
32011	112560	63249
32012	112563	63245
32013	112566	63241
32014	112570	63238
32015	112573	63234
32016	112577	63231
32017	112580	63227
32018	112584	63224
32019	112587	63220
32020	112591	63217
32021	112594	63213
32022	112597	63209
32023	112601	63206
32024	112604	63202
32025	112608	63199
32026	112611	63195
32027	112615	63192
32028	112618	63188
32029	112622	63185
32030	112625	63181
32031	112628	63177
32032	112632	63174
32033	112635	63170
32034	112639	63167
32035	112642	63163
32036	112646	63160
32037	112649	63156
32038	112653	63153
32039	112657	63149
32040	112660	63146
32041	112664	63142
32042	112667	63139
32043	112671	63135
32044	112674	63132
32045	112677	63128
32046	112680	63124
32047	112684	63121
32048	112687	63117
32049	112691	63114
32050	112694	63110
32051	112698	63107
32052	112702	63103
32053	112705	63100
32054	112709	63096
32055	112713	63093
32056	112717	63090
32057	112721	63086
32058	112724	63083
32059	112728	63080
32060	112732	63076
32061	112735	63073
32062	112739	63069
32063	112742	63066
32064	112746	63062
32065	112750	63059
32066	112753	63055
32067	112756	63052
32068	112760	63048
32069	112763	63045
32070	112767	63041
32071	112770	63037
32072	112774	63034
32073	112777	63030
32074	112780	63026
32075	112784	63023
32076	112787	63019
32077	112790	63016
32078	112794	63013
32079	112798	63009
32080	112802	63006
32081	112806	63002
32082	112809	62999
32083	112813	62995
32084	112817	62992
32085	112820	62988
32086	112823	62985
32087	112827	62981
32088	112830	62977
32089	112833	62974
32090	112837	62971
32091	112840	62967
32092	112844	62963
32093	112847	62960
32094	112851	62956
32095	112854	62953
32096	112857	62949
32097	112861	62946
32098	112864	62942
32099	112868	62938
32100	112871	62935
32101	112874	62931
32102	112878	62928
32103	112881	62924
32104	112885	62921
32105	112889	62917
32106	112892	62914
32107	112896	62910
32108	112899	62907
32109	112903	62903
32110	112907	62900
32111	112910	62897
32112	112914	62893
32113	112917	62889
32114	112921	62886
32115	112924	62882
32116	112927	62879
32117	112931	62875
32118	112934	62872
32119	112938	62868
32120	112941	62864
32121	112945	62861
32122	112949	62858
32123	112952	62854
32124	112956	62851
32125	112960	62847
32126	112963	62844
32127	112968	62841
32128	112971	62837
32129	112975	62834
32130	112978	62830
32131	112982	62827
32132	112985	62823
32133	112988	62820
32134	112992	62816
32135	112995	62813
32136	112999	62809
32137	113002	62805
32138	113006	62802
32139	113010	62798
32140	113014	62795
32141	113017	62792
32142	113021	62788
32143	113024	62785
32144	113028	62781
32145	113032	62778
32146	113035	62774
32147	113038	62771
32148	113042	62767
32149	113045	62764
32150	113049	62760
32151	113053	62757
32152	113056	62753
32153	113060	62750
32154	113064	62747
32155	113068	62743
32156	113072	62740
32157	113075	62736
32158	113079	62733
32159	113083	62730
32160	113086	62726
32161	113090	62723
32162	113093	62719
32163	113097	62716
32164	113100	62712
32165	113104	62708
32166	113107	62705
32167	113111	62701
32168	113114	62698
32169	113117	62694
32170	113121	62691
32171	113124	62687
32172	113129	62684
32173	113132	62681
32174	113136	62677
32175	113139	62674
32176	113143	62670
32177	113147	62667
32178	113150	62663
32179	113154	62660
32180	113158	62657
32181	113161	62653
32182	113165	62650
32183	113168	62646
32184	113172	62643
32185	113175	62639
32186	113179	62635
32187	113182	62632
32188	113186	62628
32189	113189	62625
32190	113192	62621
32191	113196	62618
32192	113200	62614
32193	113204	62611
32194	113207	62607
32195	113211	62604
32196	113215	62601
32197	113219	62597
32198	113223	62594
32199	113226	62590
32200	113229	62587
32201	113232	62583
32202	113236	62580
32203	113240	62576
32204	113244	62573
32205	113247	62569
32206	113251	62566
32207	113254	62563
32208	113258	62559
32209	113262	62556
32210	113265	62552
32211	113269	62549
32212	113272	62545
32213	113276	62542
32214	113280	62538
32215	113283	62535
32216	113287	62531
32217	113290	62528
32218	113294	62524
32219	113297	62521
32220	113301	62517
32221	113305	62514
32222	113308	62511
32223	113312	62507
32224	113316	62504
32225	113319	62500
32226	113323	62497
32227	113326	62493
32228	113330	62490
32229	113333	62486
32230	113337	62482
32231	113340	62479
32232	113344	62475
32233	113347	62472
32234	113351	62468
32235	113354	62465
32236	113358	62461
32237	113361	62458
32238	113365	62454
32239	113368	62451
32240	113372	62447
32241	113376	62444
32242	113379	62440
32243	113383	62437
32244	113386	62433
32245	113389	62430
32246	113392	62426
32247	113396	62422
32248	113399	62419
32249	113403	62415
32250	113406	62411
32251	113409	62408
32252	113413	62404
32253	113416	62401
32254	113420	62397
32255	113423	62394
32256	113427	62390
32257	113430	62387
32258	113433	62383
32259	113437	62379
32260	113440	62376
32261	113444	62372
32262	113447	62369
32263	113451	62365
32264	113454	62362
32265	113458	62359
32266	113462	62355
32267	113465	62352
32268	113469	62348
32269	113472	62344
32270	113475	62341
32271	113479	62337
32272	113482	62334
32273	113486	62330
32274	113490	62327
32275	113493	62323
32276	113497	62320
32277	113500	62316
32278	113504	62313
32279	113507	62309
32280	113511	62306
32281	113514	62302
32282	113518	62299
32283	113521	62295
32284	113525	62292
32285	113529	62288
32286	113532	62285
32287	113536	62282
32288	113540	62278
32289	113544	62275
32290	113547	62271
32291	113550	62268
32292	113554	62264
32293	113557	62260
32294	113561	62257
32295	113564	62253
32296	113568	62250
32297	113571	62246
32298	113574	62243
32299	113578	62239
32300	113581	62235
32301	113585	62232
32302	113588	62228
32303	113592	62225
32304	113595	62221
32305	113598	62218
32306	113602	62214
32307	113605	62211
32308	113609	62207
32309	113612	62203
32310	113616	62200
32311	113619	62196
32312	113622	62193
32313	113626	62189
32314	113630	62186
32315	113633	62182
32316	113636	62178
32317	113640	62175
32318	113643	62171
32319	113647	62168
32320	113650	62164
32321	113654	62161
32322	113657	62157
32323	113661	62154
32324	113664	62150
32325	113668	62147
32326	113671	62143
32327	113674	62139
32328	113678	62136
32329	113682	62133
32330	113686	62129
32331	113689	62126
32332	113693	62123
32333	113697	62119
32334	113700	62116
32335	113704	62112
32336	113707	62108
32337	113711	62105
32338	113714	62101
32339	113718	62098
32340	113721	62094
32341	113724	62090
32342	113727	62087
32343	113731	62083
32344	113735	62080
32345	113738	62077
32346	113742	62073
32347	113746	62070
32348	113749	62066
32349	113753	62063
32350	113756	62059
32351	113760	62056
32352	113764	62052
32353	113768	62049
32354	113772	62046
32355	113775	62042
32356	113779	62039
32357	113782	62035
32358	113786	62032
32359	113789	62028
32360	113792	62024
32361	113796	62021
32362	113799	62017
32363	113803	62014
32364	113806	62010
32365	113809	62007
32366	113813	62003
32367	113817	62000
32368	113820	61996
32369	113824	61993
32370	113827	61989
32371	113831	61986
32372	113834	61982
32373	113838	61979
32374	113841	61975
32375	113845	61972
32376	113848	61968
32377	113852	61965
32378	113856	61961
32379	113859	61958
32380	113862	61954
32381	113866	61950
32382	113869	61947
32383	113873	61943
32384	113876	61940
32385	113880	61936
32386	113883	61933
32387	113886	61929
32388	113890	61925
32389	113893	61922
32390	113896	61918
32391	113900	61915
32392	113903	61911
32393	113906	61907
32394	113910	61904
32395	113913	61900
32396	113917	61897
32397	113920	61893
32398	113924	61890
32399	113927	61886
32400	113931	61883
32401	113934	61879
32402	113938	61875
32403	113941	61872
32404	113945	61869
32405	113949	61865
32406	113952	61862
32407	113956	61858
32408	113959	61855
32409	113963	61851
32410	113966	61848
32411	113969	61844
32412	113973	61840
32413	113976	61837
32414	113980	61833
32415	113983	61830
32416	113987	61826
32417	113990	61823
32418	113993	61819
32419	113997	61816
32420	114000	61812
32421	114004	61808
32422	114007	61805
32423	114010	61801
32424	114014	61798
32425	114018	61794
32426	114021	61791
32427	114025	61787
32428	114029	61784
32429	114033	61781
32430	114037	61778
32431	114041	61774
32432	114044	61771
32433	114048	61767
32434	114052	61764
32435	114055	61760
32436	114059	61757
32437	114062	61753
32438	114066	61750
32439	114069	61746
32440	114073	61743
32441	114076	61739
32442	114080	61736
32443	114083	61732
32444	114087	61729
32445	114090	61725
32446	114094	61721
32447	114097	61718
32448	114101	61714
32449	114104	61711
32450	114107	61707
32451	114111	61704
32452	114114	61700
32453	114118	61697
32454	114121	61693
32455	114125	61690
32456	114128	61686
32457	114131	61682
32458	114135	61679
32459	114138	61675
32460	114142	61672
32461	114145	61668
32462	114149	61665
32463	114152	61661
32464	114155	61657
32465	114158	61654
32466	114162	61650
32467	114166	61647
32468	114170	61643
32469	114173	61640
32470	114177	61637
32471	114181	61633
32472	114185	61630
32473	114188	61626
32474	114191	61623
32475	114195	61619
32476	114198	61615
32477	114202	61612
32478	114205	61609
32479	114209	61605
32480	114212	61602
32481	114216	61598
32482	114219	61595
32483	114223	61591
32484	114226	61587
32485	114230	61584
32486	114234	61581
32487	114237	61577
32488	114241	61574
32489	114244	61570
32490	114248	61567
32491	114251	61563
32492	114255	61559
32493	114258	61556
32494	114261	61552
32495	114265	61549
32496	114269	61545
32497	114272	61542
32498	114275	61538
32499	114279	61535
32500	114282	61531
32501	114286	61527
32502	114289	61524
32503	114293	61520
32504	114296	61517
32505	114299	61513
32506	114302	61509
32507	114306	61506
32508	114309	61502
32509	114313	61499
32510	114317	61495
32511	114320	61492
32512	114324	61488
32513	114327	61485
32514	114331	61482
32515	114335	61478
32516	114339	61475
32517	114342	61471
32518	114346	61468
32519	114349	61464
32520	114352	61460
32521	114356	61457
32522	114360	61454
32523	114363	61450
32524	114367	61447
32525	114370	61443
32526	114373	61439
32527	114377	61436
32528	114380	61432
32529	114384	61429
32530	114387	61425
32531	114391	61422
32532	114394	61418
32533	114397	61414
32534	114401	61411
32535	114404	61407
32536	114408	61404
32537	114411	61400
32538	114415	61397
32539	114418	61393
32540	114422	61390
32541	114425	61386
32542	114429	61383
32543	114432	61379
32544	114436	61375
32545	114440	61372
32546	114443	61369
32547	114447	61365
32548	114450	61362
32549	114453	61358
32550	114457	61354
32551	114460	61351
32552	114463	61347
32553	114467	61344
32554	114470	61340
32555	114474	61337
32556	114477	61333
32557	114481	61330
32558	114485	61326
32559	114488	61323
32560	114492	61319
32561	114495	61316
32562	114499	61312
32563	114502	61309
32564	114506	61305
32565	114509	61302
32566	114513	61298
32567	114516	61294
32568	114520	61291
32569	114523	61288
32570	114527	61284
32571	114530	61280
32572	114534	61277
32573	114537	61273
32574	114541	61270
32575	114544	61266
32576	114547	61263
32577	114551	61259
32578	114554	61255
32579	114558	61252
32580	114561	61248
32581	114565	61245
32582	114568	61241
32583	114572	61238
32584	114575	61234
32585	114578	61231
32586	114582	61227
32587	114586	61224
32588	114589	61220
32589	114593	61217
32590	114596	61213
32591	114600	61210
32592	114603	61206
32593	114607	61203
32594	114610	61199
32595	114614	61196
32596	114617	61192
32597	114620	61188
32598	114624	61185
32599	114627	61181
32600	114630	61177
32601	114634	61174
32602	114638	61171
32603	114641	61167
32604	114645	61164
32605	114648	61160
32606	114652	61157
32607	114655	61153
32608	114658	61149
32609	114662	61146
32610	114666	61142
32611	114669	61139
32612	114673	61135
32613	114676	61132
32614	114679	61128
32615	114683	61125
32616	114687	61121
32617	114690	61118
32618	114694	61114
32619	114698	61111
32620	114702	61108
32621	114705	61104
32622	114709	61101
32623	114713	61097
32624	114716	61094
32625	114720	61090
32626	114723	61087
32627	114727	61083
32628	114731	61080
32629	114734	61077
32630	114738	61073
32631	114742	61070
32632	114745	61066
32633	114749	61063
32634	114753	61060
32635	114757	61056
32636	114760	61053
32637	114764	61049
32638	114767	61046
32639	114771	61042
32640	114774	61038
32641	114777	61035
32642	114781	61031
32643	114784	61028
32644	114788	61024
32645	114791	61021
32646	114795	61017
32647	114798	61014
32648	114802	61010
32649	114805	61007
32650	114809	61003
32651	114812	60999
32652	114815	60996
32653	114819	60992
32654	114822	60989
32655	114826	60985
32656	114829	60982
32657	114833	60978
32658	114836	60974
32659	114839	60971
32660	114843	60967
32661	114846	60964
32662	114850	60960
32663	114853	60957
32664	114857	60953
32665	114860	60949
32666	114864	60946
32667	114867	60942
32668	114870	60939
32669	114874	60935
32670	114877	60931
32671	114880	60928
32672	114884	60924
32673	114887	60921
32674	114890	60917
32675	114894	60914
32676	114898	60910
32677	114901	60907
32678	114904	60903
32679	114908	60900
32680	114911	60896
32681	114915	60892
32682	114918	60889
32683	114921	60885
32684	114925	60882
32685	114929	60878
32686	114932	60875
32687	114936	60872
32688	114940	60868
32689	114943	60864
32690	114947	60861
32691	114950	60857
32692	114953	60854
32693	114957	60850
32694	114960	60847
32695	114964	60843
32696	114967	60839
32697	114970	60836
32698	114974	60832
32699	114977	60829
32700	114981	60825
32701	114984	60822
32702	114987	60818
32703	114991	60814
32704	114994	60811
32705	114997	60807
32706	115001	60803
32707	115004	60800
32708	115007	60796
32709	115011	60793
32710	115014	60789
32711	115018	60786
32712	115022	60782
32713	115025	60779
32714	115029	60775
32715	115032	60772
32716	115036	60768
32717	115039	60765
32718	115043	60761
32719	115047	60758
32720	115050	60754
32721	115054	60751
32722	115058	60748
32723	115061	60744
32724	115065	60741
32725	115068	60737
32726	115072	60734
32727	115076	60730
32728	115079	60727
32729	115083	60723
32730	115087	60720
32731	115090	60717
32732	115094	60713
32733	115097	60709
32734	115101	60706
32735	115104	60702
32736	115108	60699
32737	115111	60695
32738	115115	60692
32739	115118	60688
32740	115122	60685
32741	115125	60681
32742	115129	60678
32743	115133	60674
32744	115136	60671
32745	115140	60668
32746	115144	60664
32747	115148	60661
32748	115151	60657
32749	115155	60654
32750	115159	60651
32751	115163	60647
32752	115166	60644
32753	115170	60640
32754	115173	60637
32755	115177	60633
32756	115181	60630
32757	115185	60627
32758	115188	60623
32759	115192	60620
32760	115196	60616
32761	115199	60613
32762	115202	60609
32763	115206	60605
32764	115210	60602
32765	115213	60599
32766	115217	60595
32767	115221	60592
32768	115268	60611
32769	115272	60608
32770	115275	60604
32771	115279	60601
32772	115282	60597
